Product_ID,Product_Name,Product_Category_ID,Business_Unit,Product_Type,Development_Date,Lifecycle_Status,Risk_Category
100387,Product_100387,5,Quality Assurance,New Product,2025-06-26,Post-Market,Medium
100388,Product_100388,6,Research,New Product,2025-06-15,Development,Low
100389,Product_100389,1,Regulatory Affairs,Reagent,2022-01-02,Launched,Medium
100390,Product_100390,6,Regulatory Affairs,Platform,2025-04-23,Launched,Medium
100391,Product_100391,4,Quality Assurance,Component,2023-11-22,Approved,High
100392,Product_100392,1,Product Management,New Product,2023-05-02,Launched,Medium
100393,Product_100393,4,Quality Assurance,Component,2023-05-24,Approved,Low
100394,Product_100394,5,Quality Assurance,Component,2023-11-07,Launched,Medium
100395,Product_100395,1,Diagnostics,Platform,2024-04-18,Development,Medium
100396,Product_100396,3,Diagnostics,Platform,2025-11-02,Launched,Low
100397,Product_100397,6,Regulatory Affairs,New Product,2022-02-06,Launched,Medium
100398,Product_100398,2,Diagnostics,New Product,2024-06-07,Submission,Low
100399,Product_100399,3,Regulatory Affairs,New Product,2022-04-07,Launched,Medium
100400,Product_100400,3,Regulatory Affairs,Platform,2022-01-09,Approved,Low
100401,Product_100401,2,Research,New Product,2023-03-19,Launched,Low
100402,Product_100402,6,Diagnostics,New Product,2025-02-09,Launched,Low
100403,Product_100403,5,Quality Assurance,New Product,2023-05-20,Approved,Low
100404,Product_100404,1,Research,Reagent,2023-06-12,Launched,High
100405,Product_100405,6,Quality Assurance,Platform,2025-08-11,Approved,Medium
100406,Product_100406,6,Product Management,Component,2023-02-08,Launched,Low
100407,Product_100407,2,Product Management,Component,2025-01-26,Approved,Low
100408,Product_100408,6,Product Management,Platform,2025-04-30,Launched,High
100409,Product_100409,1,Research,New Product,2024-08-04,Launched,Medium
100410,Product_100410,6,Research,Platform,2025-11-14,Launched,Low
100411,Product_100411,4,Quality Assurance,Component,2025-12-08,Development,Medium
100412,Product_100412,4,Product Management,Platform,2022-04-01,Launched,Low
100413,Product_100413,1,Research,New Product,2022-09-06,Submission,Low
100414,Product_100414,6,Product Management,Reagent,2023-07-25,Launched,Low
100415,Product_100415,1,Research,Software,2024-08-31,Post-Market,Medium
100416,Product_100416,2,Quality Assurance,New Product,2023-02-13,Launched,Low
100417,Product_100417,1,Regulatory Affairs,Reagent,2024-07-20,Approved,Low
100418,Product_100418,5,Research,New Product,2025-08-04,Development,High
100419,Product_100419,1,Product Management,New Product,2022-01-10,Approved,Low
100420,Product_100420,6,Product Management,New Product,2025-06-21,Launched,Low
100421,Product_100421,4,Research,Reagent,2023-12-12,Post-Market,Low
100422,Product_100422,1,Product Management,New Product,2025-08-09,Launched,Low
100423,Product_100423,1,Research,Software,2024-09-20,Post-Market,Medium
100424,Product_100424,1,Research,Component,2022-03-04,Approved,Medium
100425,Product_100425,4,Quality Assurance,Component,2025-08-11,Development,Low
100426,Product_100426,5,Product Management,Platform,2022-03-15,Launched,Low
100427,Product_100427,2,Diagnostics,New Product,2023-01-01,Submission,Medium
100428,Product_100428,6,Product Management,Software,2024-03-16,Approved,Medium
100429,Product_100429,1,Research,Platform,2025-08-13,Development,Low
100430,Product_100430,5,Research,Component,2022-09-01,Launched,Medium
100431,Product_100431,6,Regulatory Affairs,New Product,2024-02-26,Approved,High
100432,Product_100432,5,Regulatory Affairs,Software,2022-06-14,Post-Market,Low
100433,Product_100433,5,Quality Assurance,Software,2023-05-12,Launched,Medium
100434,Product_100434,6,Regulatory Affairs,Component,2023-01-16,Launched,Medium
100435,Product_100435,1,Research,Platform,2023-09-18,Approved,Low
100436,Product_100436,1,Product Management,Platform,2024-11-02,Development,High
100437,Product_100437,1,Regulatory Affairs,Platform,2024-11-18,Launched,Medium
100438,Product_100438,3,Diagnostics,New Product,2024-09-08,Development,Low
100439,Product_100439,5,Product Management,Software,2022-02-10,Approved,Medium
100440,Product_100440,4,Regulatory Affairs,New Product,2025-02-21,Development,Low
100441,Product_100441,6,Regulatory Affairs,New Product,2024-08-02,Launched,Low
100442,Product_100442,1,Diagnostics,New Product,2022-04-02,Launched,High
100443,Product_100443,5,Regulatory Affairs,New Product,2025-10-15,Launched,Medium
100444,Product_100444,1,Product Management,Component,2025-01-24,Launched,Low
100445,Product_100445,2,Product Management,Software,2024-10-07,Approved,Medium
100446,Product_100446,5,Product Management,Platform,2023-12-18,Approved,Low
100447,Product_100447,6,Quality Assurance,Platform,2025-03-07,Approved,Low
100448,Product_100448,4,Regulatory Affairs,Component,2023-04-03,Launched,Low
100449,Product_100449,1,Regulatory Affairs,Component,2024-11-24,Submission,High
100450,Product_100450,4,Regulatory Affairs,Reagent,2024-06-10,Post-Market,Low
100451,Product_100451,1,Research,Reagent,2024-06-10,Approved,Low
100452,Product_100452,6,Research,Reagent,2025-03-14,Submission,Medium
100453,Product_100453,5,Product Management,Reagent,2022-09-11,Launched,Medium
100454,Product_100454,1,Research,Reagent,2022-06-01,Approved,Low
100455,Product_100455,1,Product Management,Component,2024-03-22,Approved,High
100456,Product_100456,1,Product Management,Component,2025-03-25,Development,Low
100457,Product_100457,6,Quality Assurance,Software,2023-01-06,Approved,Low
100458,Product_100458,3,Diagnostics,New Product,2024-04-11,Approved,High
100459,Product_100459,5,Research,Platform,2025-10-30,Submission,Low
100460,Product_100460,4,Product Management,Reagent,2024-06-24,Approved,High
100461,Product_100461,4,Regulatory Affairs,Component,2022-04-25,Launched,Medium
100462,Product_100462,1,Product Management,New Product,2025-07-08,Launched,Medium
100463,Product_100463,6,Product Management,Platform,2025-11-27,Approved,Low
100464,Product_100464,2,Quality Assurance,New Product,2024-11-03,Post-Market,Low
100465,Product_100465,4,Research,Platform,2024-06-11,Submission,Low
100466,Product_100466,5,Research,Component,2024-05-02,Post-Market,Low
100467,Product_100467,4,Regulatory Affairs,Component,2024-06-29,Post-Market,Medium
100468,Product_100468,6,Regulatory Affairs,Platform,2023-05-06,Launched,Low
100469,Product_100469,1,Quality Assurance,New Product,2024-07-30,Development,Low
100470,Product_100470,3,Diagnostics,Platform,2024-01-16,Post-Market,Low
100471,Product_100471,3,Research,New Product,2025-03-03,Approved,Low
100472,Product_100472,3,Quality Assurance,Platform,2025-05-07,Submission,Low
100473,Product_100473,1,Product Management,Component,2024-11-03,Post-Market,Medium
100474,Product_100474,1,Product Management,New Product,2025-12-25,Approved,Low
100475,Product_100475,2,Research,Reagent,2023-10-18,Launched,Low
100476,Product_100476,2,Product Management,Component,2025-01-09,Launched,Medium
100477,Product_100477,3,Research,New Product,2023-05-16,Post-Market,Medium
100478,Product_100478,4,Product Management,Platform,2025-02-28,Launched,High
100479,Product_100479,4,Diagnostics,New Product,2023-01-26,Post-Market,Medium
100480,Product_100480,3,Research,New Product,2024-10-18,Submission,Low
100481,Product_100481,3,Product Management,Reagent,2022-01-21,Launched,Low
100482,Product_100482,1,Product Management,Component,2025-01-25,Launched,Medium
100483,Product_100483,4,Quality Assurance,Software,2023-03-01,Approved,Medium
100484,Product_100484,2,Quality Assurance,Component,2022-12-22,Submission,High
100485,Product_100485,1,Diagnostics,Reagent,2023-05-03,Development,Low
100486,Product_100486,3,Diagnostics,Reagent,2023-09-12,Approved,High
100487,Product_100487,3,Research,New Product,2022-07-07,Launched,High
100488,Product_100488,2,Quality Assurance,New Product,2024-03-23,Approved,Low
100489,Product_100489,4,Regulatory Affairs,Platform,2022-07-01,Launched,Low
100490,Product_100490,4,Quality Assurance,Platform,2024-03-13,Post-Market,Low
100491,Product_100491,5,Diagnostics,Component,2023-06-23,Launched,Low
100492,Product_100492,4,Quality Assurance,New Product,2024-05-22,Launched,Low
100493,Product_100493,4,Diagnostics,Software,2022-08-10,Launched,Low
100494,Product_100494,2,Quality Assurance,New Product,2025-11-23,Post-Market,Medium
100495,Product_100495,5,Quality Assurance,Software,2022-01-22,Launched,Low
100496,Product_100496,3,Research,Platform,2025-06-03,Approved,High
100497,Product_100497,3,Research,New Product,2023-05-30,Launched,Low
100498,Product_100498,4,Regulatory Affairs,Reagent,2025-04-24,Launched,Medium
100499,Product_100499,2,Product Management,Platform,2024-05-21,Launched,Low
100500,Product_100500,3,Diagnostics,Software,2025-04-28,Approved,Low
100501,Product_100501,5,Research,Reagent,2024-03-21,Launched,Medium
100502,Product_100502,6,Product Management,New Product,2025-03-05,Post-Market,Low
100503,Product_100503,6,Quality Assurance,New Product,2024-08-15,Post-Market,Low
100504,Product_100504,3,Diagnostics,New Product,2024-09-19,Approved,Low
100505,Product_100505,3,Quality Assurance,New Product,2024-04-14,Launched,Medium
100506,Product_100506,5,Quality Assurance,Reagent,2023-01-10,Approved,Medium
100507,Product_100507,2,Quality Assurance,Reagent,2025-05-25,Launched,Low
100508,Product_100508,6,Research,Platform,2025-06-04,Development,High
100509,Product_100509,3,Product Management,Software,2024-11-22,Post-Market,Low
100510,Product_100510,1,Diagnostics,Reagent,2023-02-13,Launched,Medium
100511,Product_100511,1,Diagnostics,New Product,2023-08-19,Approved,Medium
100512,Product_100512,6,Diagnostics,New Product,2024-11-25,Development,Low
100513,Product_100513,1,Regulatory Affairs,Reagent,2022-09-30,Launched,Medium
100514,Product_100514,2,Product Management,Software,2022-06-12,Launched,Medium
100515,Product_100515,2,Diagnostics,New Product,2023-08-12,Launched,Medium
100516,Product_100516,1,Diagnostics,Platform,2024-03-10,Launched,Medium
100517,Product_100517,2,Research,New Product,2025-07-29,Launched,Low
100518,Product_100518,5,Diagnostics,Component,2023-04-11,Approved,Medium
100519,Product_100519,1,Quality Assurance,Component,2022-11-12,Submission,Low
100520,Product_100520,6,Diagnostics,New Product,2024-10-26,Approved,Medium
100521,Product_100521,6,Research,Software,2025-07-02,Approved,Low
100522,Product_100522,2,Research,Platform,2025-06-03,Launched,High
100523,Product_100523,1,Research,Software,2024-07-13,Submission,Medium
100524,Product_100524,4,Quality Assurance,Component,2022-01-23,Launched,Low
100525,Product_100525,1,Research,Platform,2024-08-11,Development,Medium
100526,Product_100526,2,Regulatory Affairs,New Product,2022-06-17,Development,Medium
100527,Product_100527,6,Regulatory Affairs,New Product,2025-02-24,Approved,Medium
100528,Product_100528,6,Research,Software,2025-09-14,Approved,Low
100529,Product_100529,5,Regulatory Affairs,Component,2024-06-11,Submission,Medium
100530,Product_100530,2,Diagnostics,New Product,2022-12-16,Post-Market,Low
100531,Product_100531,5,Regulatory Affairs,Reagent,2023-03-13,Approved,High
100532,Product_100532,5,Diagnostics,Reagent,2024-12-03,Approved,Low
100533,Product_100533,2,Regulatory Affairs,New Product,2025-01-15,Post-Market,Low
100534,Product_100534,4,Research,New Product,2025-04-02,Approved,Medium
100535,Product_100535,1,Research,Component,2022-05-29,Launched,Low
100536,Product_100536,1,Diagnostics,New Product,2024-12-17,Launched,Low
100537,Product_100537,3,Quality Assurance,Reagent,2025-11-04,Approved,Medium
100538,Product_100538,1,Diagnostics,Component,2022-02-16,Development,Low
100539,Product_100539,1,Diagnostics,New Product,2023-09-22,Launched,Low
100540,Product_100540,6,Diagnostics,Platform,2024-12-10,Approved,Medium
100541,Product_100541,6,Quality Assurance,New Product,2024-02-13,Approved,Low
100542,Product_100542,3,Research,Platform,2025-11-05,Approved,Low
100543,Product_100543,6,Regulatory Affairs,New Product,2024-09-14,Development,Low
100544,Product_100544,6,Product Management,Reagent,2023-06-23,Post-Market,Low
100545,Product_100545,1,Diagnostics,Software,2024-06-27,Post-Market,Medium
100546,Product_100546,3,Diagnostics,Reagent,2024-11-03,Post-Market,Low
100547,Product_100547,2,Diagnostics,New Product,2025-02-15,Submission,High
100548,Product_100548,1,Product Management,Platform,2023-02-08,Post-Market,Low
100549,Product_100549,5,Quality Assurance,Reagent,2025-08-31,Launched,Medium
100550,Product_100550,3,Product Management,Platform,2025-12-28,Launched,Low
100551,Product_100551,3,Quality Assurance,Platform,2022-11-12,Launched,Medium
100552,Product_100552,1,Quality Assurance,Reagent,2022-11-01,Launched,Medium
100553,Product_100553,1,Research,Software,2023-07-17,Approved,Low
100554,Product_100554,6,Diagnostics,Reagent,2023-03-23,Launched,Low
100555,Product_100555,1,Diagnostics,Platform,2022-09-30,Launched,Medium
100556,Product_100556,2,Product Management,Component,2022-09-03,Development,Low
100557,Product_100557,2,Product Management,Platform,2024-11-03,Development,Low
100558,Product_100558,3,Quality Assurance,Platform,2025-10-27,Launched,Medium
100559,Product_100559,4,Regulatory Affairs,New Product,2022-05-20,Launched,Medium
100560,Product_100560,3,Quality Assurance,Reagent,2024-04-14,Launched,Medium
100561,Product_100561,1,Quality Assurance,Platform,2023-02-13,Launched,Medium
100562,Product_100562,2,Quality Assurance,Component,2022-12-27,Launched,Medium
100563,Product_100563,6,Quality Assurance,Reagent,2024-04-15,Approved,Low
100564,Product_100564,4,Diagnostics,Software,2022-07-16,Launched,Medium
100565,Product_100565,4,Product Management,New Product,2022-05-02,Approved,Low
100566,Product_100566,4,Quality Assurance,Component,2025-07-02,Launched,Low
100567,Product_100567,5,Research,Platform,2023-10-14,Approved,Medium
100568,Product_100568,1,Quality Assurance,New Product,2022-04-02,Post-Market,Medium
100569,Product_100569,2,Research,New Product,2025-07-04,Submission,Low
100570,Product_100570,3,Research,Component,2024-07-28,Launched,Medium
100571,Product_100571,2,Product Management,Software,2024-12-14,Approved,Low
100572,Product_100572,6,Diagnostics,Reagent,2024-06-10,Submission,Medium
100573,Product_100573,3,Regulatory Affairs,Platform,2023-11-24,Launched,Low
100574,Product_100574,5,Quality Assurance,Platform,2025-02-01,Submission,Medium
100575,Product_100575,6,Diagnostics,New Product,2023-05-19,Approved,High
100576,Product_100576,3,Diagnostics,Reagent,2024-09-23,Approved,Low
100577,Product_100577,6,Quality Assurance,Reagent,2025-07-13,Approved,Medium
100578,Product_100578,4,Product Management,Reagent,2025-05-07,Approved,Low
100579,Product_100579,6,Regulatory Affairs,Platform,2024-03-21,Approved,Low
100580,Product_100580,2,Regulatory Affairs,New Product,2022-02-25,Development,High
100581,Product_100581,3,Quality Assurance,Component,2022-01-23,Approved,Medium
100582,Product_100582,3,Product Management,Platform,2023-09-21,Approved,Medium
100583,Product_100583,1,Quality Assurance,Platform,2024-08-26,Launched,High
100584,Product_100584,2,Diagnostics,New Product,2022-04-29,Launched,Low
100585,Product_100585,6,Regulatory Affairs,New Product,2023-08-24,Submission,Medium
100586,Product_100586,4,Product Management,Platform,2023-08-16,Launched,Low
100587,Product_100587,1,Diagnostics,Reagent,2023-11-02,Development,Medium
100588,Product_100588,2,Regulatory Affairs,Software,2024-03-30,Approved,Medium
100589,Product_100589,1,Diagnostics,Software,2023-02-12,Launched,Medium
100590,Product_100590,1,Quality Assurance,New Product,2024-05-17,Launched,Low
100591,Product_100591,6,Product Management,Software,2023-10-24,Submission,High
100592,Product_100592,3,Diagnostics,Platform,2025-09-13,Approved,Medium
100593,Product_100593,2,Regulatory Affairs,New Product,2023-04-20,Approved,High
100594,Product_100594,4,Diagnostics,Platform,2025-09-08,Approved,Low
100595,Product_100595,1,Quality Assurance,New Product,2025-11-06,Launched,Low
100596,Product_100596,2,Diagnostics,Reagent,2023-03-29,Launched,High
